userid,lat,lng,devtime
8130910727,44.170033,88.086334,2016-1-30 15:37
8140726404,23.565083,116.59922,2016-1-27 0:23
8130912851,33.019867,116.642563,2016-1-30 15:37
8130913050,30.626711,117.513649,2016-1-30 15:36
8130910755,44.099125,88.621536,2016-1-30 15:38
8130914400,28.249401,113.070663,2016-1-30 15:38
8130913566,24.171974,100.064369,2016-1-30 15:34
8130913071,33.215252,117.652283,2016-1-30 15:37
8130912426,37.977837,109.283669,2016-1-30 13:13
8130911041,39.49358,112.234436,2016-1-27 0:51
9150601162,36.635731,114.525803,2016-1-30 12:08
8130914428,28.567518,112.398201,2016-1-30 14:31
8140629032,27.448923,101.394249,2016-1-30 15:38
9140909189,38.095135,106.32972,2016-1-30 15:29
8131117807,34.696095,113.93927,2016-1-30 15:38
8130902577,23.146473,108.277184,2016-1-30 15:36
8130902441,23.302666,109.467865,2016-1-27 0:51
8131007089,22.600536,113.8339,2016-1-30 15:37
9150810467,26.251963,107.462151,2016-1-30 14:51
8130914432,28.569836,112.415367,2016-1-30 15:37
8130910516,36.023739,106.167786,2016-1-30 15:37
8130910777,43.945415,87.335732,2016-1-30 15:37
8130902173,35.235207,118.362534,2016-1-30 15:37
8130910543,35.613331,106.121819,2016-1-30 15:37
8130912826,33.155865,117.928436,2016-1-30 15:36
8131117742,31.468428,116.947899,2016-1-30 15:38
9150310003,25.811251,100.224602,2016-1-30 12:43
8130902605,22.83392,108.285118,2016-1-30 15:37
8151121174,24.312603,109.406883,2016-1-30 15:41
8130911160,43.952488,116.07695,2016-1-30 15:37
8130912986,33.39114,117.803383,2016-1-30 15:37
8151114297,28.429939,104.712532,2016-1-27 0:50
9150609530,23.006531,113.148636,2016-1-27 0:27
8130910427,40.039829,113.241051,2016-1-30 15:37
8130910162,38.385532,114.118019,2016-1-30 14:39
8130911753,38.633972,103.059219,2016-1-30 15:37
8131110384,33.406719,119.650734,2016-1-30 15:37
8130911895,33.445263,113.5877,2016-1-30 13:13
8130913693,24.124155,102.755569,2016-1-30 15:37
8131007106,36.563107,105.655617,2016-1-30 15:37
9150527216,31.885916,106.268181,2016-1-30 15:25
8130914639,42.323151,86.375763,2016-1-30 15:37
9150731142,32.110817,106.523964,2016-1-30 15:29
8130910035,38.044483,114.49295,2016-1-30 15:38
8131007615,36.590721,114.499886,2016-1-30 15:37
8131117300,45.537086,126.97023,2016-1-30 15:36
8130910633,37.879864,106.053436,2016-1-30 14:58
8130913766,25.822769,100.146553,2016-1-30 15:37
8131117503,25.054813,102.89888,2016-1-27 0:51
9150528055,40.661354,109.816467,2016-1-30 15:37
8130914730,41.346443,86.247185,2016-1-30 15:37
8130911136,40.73814,108.656715,2016-1-30 15:37
9150109314,27.090178,119.656448,2016-1-30 15:37
9150519053,31.399857,113.137199,2016-1-30 15:13
8131007579,37.689556,112.719704,2016-1-30 15:37
8130910066,39.499329,118.660797,2016-1-30 15:37
9150120423,22.431368,113.002136,2016-1-30 13:01
9150803065,27.935272,107.385818,2016-1-27 0:50
8131007463,38.064846,115.135468,2016-1-30 15:38
8131007691,36.728802,116.942383,2016-1-30 15:37
8131007131,37.494228,105.67392,2016-1-30 15:38
9150806498,23.876038,100.1017,2016-1-30 15:33
9140909256,22.861517,108.327248,2016-1-27 0:10
8130910925,41.515343,111.688736,2016-1-30 15:36
8130912257,36.715527,117.112549,2016-1-30 15:18
9150921245,24.853884,102.616699,2016-1-30 13:14
8130912422,38.47015,106.296402,2016-1-30 15:37
8131007662,36.669403,116.868019,2016-1-30 15:37
9150310694,43.793633,87.613235,2016-1-27 0:36
8130914635,41.757751,86.142586,2016-1-30 14:13
8131117641,33.595692,118.984016,2016-1-30 14:50
8141124500,27.820181,114.8937,2016-1-30 15:37
8130912693,31.883368,117.268097,2016-1-30 15:36
8130913175,31.360399,107.710182,2016-1-30 15:33
8130911104,40.735207,108.638847,2016-1-30 15:37
8130914978,34.844906,113.211716,2016-1-30 15:38
9150609077,27.484171,105.2071,2016-1-30 13:56
8130910682,29.843914,106.049667,2016-1-30 15:37
8130902401,39.735233,117.319237,2016-1-27 0:51
9150831235,29.033346,114.566368,2016-1-30 15:37
8130911545,44.820484,126.540115,2016-1-30 15:37
8130913211,22.875469,113.033951,2016-1-30 15:37
9150314011,33.948093,116.43837,2016-1-30 13:57
8140717499,24.518908,116.417618,2016-1-30 15:38
8151115375,35.497334,103.856697,2016-1-30 15:42
8130913820,25.826065,98.854233,2016-1-30 15:36
8130911161,45.264179,116.709869,2016-1-30 15:37
8150601237,22.022324,110.120583,2016-1-27 0:27
9150810148,27.016434,106.020767,2016-1-27 0:24
8131117656,33.602642,119.008835,2016-1-30 13:01
8130913565,24.942986,102.725182,2016-1-30 15:37
8131116373,22.80665,111.767487,2016-1-30 13:09
9150820271,30.755627,120.684814,2016-1-30 15:38
9150806481,25.476442,100.546516,2016-1-30 13:20
8131007263,35.47245,104.228554,2016-1-30 15:37
8150923181,24.614819,99.980186,2016-1-30 13:31
8131007362,34.96838,118.425568,2016-1-30 15:37
8130902016,35.53754,118.613831,2016-1-27 0:51
8130910726,43.890953,87.588669,2016-1-30 15:36
9150827320,28.879726,111.466049,2016-1-30 15:37
8131007576,36.85112,113.458817,2016-1-30 15:37
8131116815,22.735928,113.835098,2016-1-30 13:03
8130912637,25.283854,110.291931,2016-1-30 15:37
8130910608,37.39756,105.568733,2016-1-30 15:37
8130913823,26.669493,103.02523,2016-1-30 15:37
9150711092,35.86853,111.391785,2016-1-30 15:37
8151024503,24.941938,102.730003,2016-1-30 15:40
8130913222,22.871252,113.885147,2016-1-30 15:37
8131007085,34.081547,117.718567,2016-1-30 15:37
8150202126,43.920273,81.379234,2016-1-27 0:46
8130902006,34.867889,118.106369,2016-1-30 15:36
8151214570,26.521324,107.118713,2016-1-27 0:51
9150310783,37.406883,107.990318,2016-1-27 0:52
8130911973,34.527843,115.928665,2016-1-30 15:36
9150527232,30.633358,104.10302,2016-1-27 0:36
8131007090,22.602486,113.828552,2016-1-30 15:37
9150828386,28.522169,107.891319,2016-1-30 14:13
8151120721,23.212734,113.562302,2016-1-30 13:01
9150609541,31.106726,107.192001,2016-1-30 14:54
8151012788,19.771852,110.75042,2016-1-30 15:35
8131117471,33.24258,116.567551,2016-1-30 15:40
8131007081,23.757483,114.686203,2016-1-30 15:37
9150528442,34.639946,113.812782,2016-1-27 0:51
8130902755,22.357094,106.862686,2016-1-30 15:37
9150921409,22.603022,113.861481,2016-1-27 0:52
8130912117,34.981022,118.377182,2016-1-30 15:37
8130912731,31.458426,116.940834,2016-1-30 15:37
9150712073,34.525829,113.629318,2016-1-27 0:13
9150828222,26.860529,108.326599,2016-1-30 14:01
8150818064,24.494781,110.310265,2016-1-30 15:06
8131206712,23.118542,113.34993,2016-1-30 15:21
8130910068,38.648129,115.738716,2016-1-30 15:37
8130913163,27.202303,110.999931,2016-1-30 15:38
8130902139,34.992699,118.275932,2016-1-30 15:37
8141205197,26.250368,104.106651,2016-1-30 15:26
9150315370,28.697073,104.536301,2016-1-30 15:37
8131007948,34.963242,104.673286,2016-1-30 15:37
7150412219,32.501873,105.616821,2016-1-27 0:51
8130910023,38.034866,114.505234,2016-1-30 15:37
8130910695,38.901905,106.238983,2016-1-30 15:37
9150924020,26.881567,100.214981,2016-1-30 15:37
8131007881,36.061272,103.763916,2016-1-30 15:37
8130911460,43.82753,125.235764,2016-1-27 0:49
8150401283,41.07848,112.268753,2016-1-27 0:51
8131007078,23.990948,115.042984,2016-1-30 15:37
9150731234,25.783001,107.766983,2016-1-30 14:48
8130902400,21.461905,109.129517,2016-1-30 15:37
8151114647,22.531981,114.010498,2016-1-27 0:15
9141025496,30.831392,104.272568,2016-1-27 0:51
9150603232,29.818398,105.94313,2016-1-30 13:44
8130912122,35.063869,118.326553,2016-1-30 15:36
8131007911,33.677555,106.089447,2016-1-30 15:38
8130911385,45.791153,126.718033,2016-1-30 14:39
8151211798,43.941807,125.291618,2016-1-30 15:38
8130913620,27.594717,106.812881,2016-1-30 15:38
8140725185,40.890942,107.160454,2016-1-30 15:41
8150924149,35.484058,103.574364,2016-1-27 0:51
8140725958,27.856524,114.383781,2016-1-27 0:49
8130911976,34.084686,115.325813,2016-1-30 15:37
8130902197,35.165379,118.151703,2016-1-30 15:36
9150721239,23.896807,98.966202,2016-1-27 0:49
8131007930,35.702023,102.869835,2016-1-30 14:47
8130912939,32.909897,115.823616,2016-1-27 0:51
9141104595,22.958555,115.325333,2016-1-27 0:52
9150609737,33.924313,116.755486,2016-1-27 0:51
8151013970,36.039146,103.879448,2016-1-27 0:52
8150827386,22.803843,113.895569,2016-1-27 0:52
9150609777,31.449112,116.871964,2016-1-30 15:37
8130914242,34.310123,117.979233,2016-1-30 15:37
8131117549,22.957787,114.014053,2016-1-30 15:41
9141118248,30.30574,109.9758,2016-1-30 14:29
9150728235,28.668661,115.948799,2016-1-27 0:10
8150828520,35.837307,104.097168,2016-1-30 15:41
9150413364,21.879185,111.923065,2016-1-30 15:35
9141118486,25.798334,112.001617,2016-1-27 0:52
8130911979,34.084663,115.325882,2016-1-30 15:37
9150609955,29.689978,116.002747,2016-1-27 0:52
9150609510,22.552271,99.934685,2016-1-27 0:52
9150314094,27.348446,103.71537,2016-1-27 0:16
8151215762,27.89167,102.260902,2016-1-30 15:41
8130911281,46.12735,125.873047,2016-1-30 15:37
9150109157,24.34235,116.67247,2016-1-30 15:35
9150602011,29.550486,106.535637,2016-1-30 14:00
9150414106,23.36393,104.26033,2016-1-30 14:54
8131007560,35.058159,111.01577,2016-1-30 15:37
8130911893,34.42844,115.588654,2016-1-30 15:38
9150413949,23.179468,114.299568,2016-1-30 15:32
8130912144,35.070332,118.283546,2016-1-27 0:51
8150825231,28.227322,108.085983,2016-1-30 15:38
9150813285,34.652355,112.374886,2016-1-30 15:37
8130911209,46.859787,124.439117,2016-1-30 15:37
9150412261,25.805952,119.489082,2016-1-30 14:23
8130911573,42.726025,121.80677,2016-1-30 15:36
8131007354,35.073563,118.347069,2016-1-30 15:37
8141313095,36.222515,105.077454,2016-1-27 0:50
8130910031,36.783802,117.948532,2016-1-30 15:37
8131007824,31.366514,120.971169,2016-1-30 15:37
8130910180,38.309151,116.8927,2016-1-30 13:10
9150813053,23.080492,113.201935,2016-1-27 0:52
8130914401,26.411051,112.832603,2016-1-30 14:52
9150527320,30.62575,104.042534,2016-1-30 15:36
8150805799,26.546436,106.455734,2016-1-30 13:25
8130911122,40.41917,110.016533,2016-1-30 15:37
8150827555,23.379183,104.217018,2016-1-27 0:53
8131007864,35.949997,103.312263,2016-1-30 15:37
9141118088,34.827095,112.43988,2016-1-27 0:21
8130902134,35.210373,118.688248,2016-1-30 15:38
9150609437,27.095707,119.646133,2016-1-27 0:15
8150827533,34.827686,119.119965,2016-1-27 0:52
8151011709,31.0842,106.569649,2016-1-30 15:34
8130902135,35.350636,118.495399,2016-1-30 15:37
8130913178,22.982475,113.699181,2016-1-30 15:37
9150609558,24.707014,102.187103,2016-1-30 13:30
8151213047,37.627033,108.173851,2016-1-30 15:30
8130913399,29.984968,111.775597,2016-1-30 15:37
8131007188,36.207619,113.114868,2016-1-30 15:37
8130912046,35.153839,118.338036,2016-1-30 15:36
9150310978,39.401779,76.048286,2016-1-30 12:19
9150717022,25.306259,110.301353,2016-1-27 0:49
9150310910,35.38361,103.853767,2016-1-27 0:52
8130914184,31.523083,120.446449,2016-1-30 15:37
8130912120,35.548431,118.487801,2016-1-30 15:37
9150310624,39.784954,98.268448,2016-1-30 13:50
8151122884,25.794044,105.61467,2016-1-30 15:34
8151213116,34.609161,103.388,2016-1-27 0:51
8130913563,24.924444,102.417168,2016-1-30 15:37
9150820378,28.095049,109.372398,2016-1-27 0:52
9150710198,43.781925,87.633904,2016-1-30 13:45
9150810506,25.834618,118.758766,2016-1-30 15:37
8140715708,35.060905,110.990166,2016-1-27 0:29
9150120208,30.6059,109.698753,2016-1-27 0:19
9150721010,34.245258,112.526787,2016-1-30 15:38
9150603558,33.632988,116.982414,2016-1-30 15:42
9150119089,22.54093,113.380165,2016-1-30 15:37
8130914527,24.716461,118.431732,2016-1-30 15:37
9150119362,25.192301,103.850815,2016-1-30 15:15
8151207004,39.530476,116.711113,2016-1-30 15:37
8130911752,35.521641,103.699333,2016-1-30 15:37
8130914012,32.588955,110.86525,2016-1-30 15:37
9150310170,22.867504,110.5485,2016-1-30 15:37
9150610627,21.32493,110.581467,2016-1-30 15:38
8150209523,27.940617,104.68557,2016-1-30 15:24
8130912687,30.663908,114.330887,2016-1-30 15:37
8130914443,27.247484,111.475052,2016-1-30 15:37
8130914026,32.905396,110.378685,2016-1-30 15:37
8151014678,30.886753,104.216248,2016-1-30 15:40
8151023953,22.943748,114.650284,2016-1-30 15:38
8151214889,25.103382,102.742516,2016-1-27 0:40
9150603202,43.896343,87.59375,2016-1-30 15:36
8130911262,18.241777,109.552635,2016-1-30 15:37
8151124541,37.231915,102.829369,2016-1-30 15:42
8150916388,34.610859,113.694084,2016-1-30 12:41
9150610038,24.18684,113.392349,2016-1-30 15:37
9150312429,24.560658,117.686836,2016-1-30 13:54
9150603448,30.549854,104.06163,2016-1-30 13:16
8130914563,24.511438,117.650436,2016-1-30 15:38
8130913909,32.575687,110.887215,2016-1-30 15:37
8151122196,26.485094,107.44883,2016-1-30 15:03
8150604715,24.295673,116.091835,2016-1-30 15:37
8131108658,36.727028,103.256897,2016-1-30 15:38
8150414107,44.60577,82.880165,2016-1-30 14:33
8130902488,22.60998,109.738548,2016-1-30 15:38
9150728325,28.396439,115.749115,2016-1-30 15:37
8130913893,32.122688,112.76577,2016-1-30 15:37
9150520187,23.152559,114.3368,2016-1-30 15:36
8130913230,31.554518,114.11927,2016-1-30 15:37
8130911759,25.245104,119.110451,2016-1-30 15:37
9150314245,27.316813,116.217819,2016-1-30 14:49
8130914522,24.764378,118.636749,2016-1-30 15:12
9150820299,34.113789,116.987419,2016-1-30 15:38
8131116912,31.157585,115.109734,2016-1-30 15:42
8130912975,31.405031,116.333237,2016-1-30 15:36
9150315294,26.28723,104.18103,2016-1-27 0:51
8130913996,32.088821,112.5924,2016-1-30 15:37
9141024237,22.815163,108.337402,2016-1-27 0:41
8151213545,34.462509,113.020363,2016-1-27 0:22
8140921030,22.934359,112.042435,2016-1-30 15:04
8160101357,43.843121,87.563881,2016-1-27 0:52
9150610584,22.18087,111.77018,2016-1-30 13:08
9150924192,30.704769,111.299019,2016-1-27 0:53
9150728181,33.10091,107.027298,2016-1-30 12:45
9150601075,27.229088,111.573631,2016-1-30 14:05
8130910201,40.834969,114.479485,2016-1-30 15:37
8150502988,28.384283,116.251747,2016-1-30 15:37
9150713352,30.674658,103.955986,2016-1-30 15:37
9150806411,39.905918,116.361504,2016-1-30 15:33
8130913318,23.023439,114.094315,2016-1-30 15:37
9150921508,25.104654,101.912804,2016-1-30 15:28
8130914493,28.454185,109.003731,2016-1-30 15:37
9150712132,31.336536,117.251549,2016-1-27 0:53
8140829271,24.798096,112.374786,2016-1-27 0:22
9140915177,34.738056,105.329918,2016-1-27 0:34
9150803247,35.094646,105.130783,2016-1-27 0:52
8130914342,30.621899,108.314781,2016-1-30 15:37
8131116528,43.780632,87.642418,2016-1-30 15:41
9150603004,31.208609,107.492432,2016-1-30 14:38
8130913460,23.135729,114.376816,2016-1-30 15:37
8151113006,27.712137,109.177849,2016-1-30 15:23
9150810396,26.779669,105.436432,2016-1-30 14:38
9150813257,36.096004,115.205887,2016-1-30 15:41
8151012472,27.812872,106.407181,2016-1-30 11:54
9150921422,46.521183,83.614914,2016-1-30 14:48
9150810423,28.317017,105.246849,2016-1-30 15:37
8150828724,35.891514,102.329117,2016-1-30 15:37
8130914772,41.811588,94.989037,2016-1-30 15:37
9141025164,34.16341,108.936569,2016-1-27 0:33
8130913454,22.75415,114.947365,2016-1-30 15:37
8130913336,22.878384,113.9235,2016-1-30 15:37
9150609363,22.172726,113.501915,2016-1-27 0:51
8131116796,38.443993,106.23143,2016-1-30 15:37
9150601190,26.835932,106.88028,2016-1-27 0:51
8150603892,25.229452,104.848114,2016-1-30 15:37
8131116545,43.773228,87.588753,2016-1-27 0:52
8131007360,35.038567,118.394432,2016-1-30 15:37
9150712571,30.667301,114.342484,2016-1-30 15:36
8151111167,36.039799,103.890549,2016-1-30 14:51
8130911593,42.18705,123.873367,2016-1-30 15:37
9150609481,26.87105,104.280914,2016-1-27 0:52
8130914376,28.206253,113.004517,2016-1-30 15:37
8130911940,34.917553,112.796432,2016-1-30 15:37
8150723165,25.45331,98.874969,2016-1-27 0:52
9150312165,44.937012,82.098602,2016-1-30 14:39
9150114217,33.097389,113.810768,2016-1-27 0:43
9150603575,29.68367,114.655418,2016-1-30 15:40
9150803004,25.802433,107.520416,2016-1-30 14:57
8130902083,35.132515,118.105217,2016-1-30 15:35
8130911816,34.025341,113.816849,2016-1-30 15:37
8131007932,39.741634,98.48732,2016-1-30 15:33
8151122826,28.017117,108.475632,2016-1-27 0:52
9150828083,26.673399,106.648216,2016-1-30 14:40
8130902132,35.568295,118.463364,2016-1-30 15:37
9150831066,25.96019,115.40863,2016-1-27 0:51
8130913266,23.027849,113.721268,2016-1-30 15:36
9150828153,33.023048,106.992752,2016-1-27 0:51
8130911981,34.906467,112.793365,2016-1-30 15:36
8130910546,36.569923,107.304665,2016-1-30 15:38
9150515133,42.737705,123.348534,2016-1-27 0:29
8131116571,34.475792,105.312614,2016-1-30 15:38
8130914949,34.768185,111.235718,2016-1-30 15:37
8160106121,29.018608,111.704582,2016-1-30 15:37
8130910460,37.728134,118.361282,2016-1-30 15:33
8130913459,23.086006,114.40155,2016-1-30 15:36
8150601435,45.736298,126.645264,2016-1-30 15:37
8130911671,36.071556,103.873749,2016-1-30 15:37
8131116945,23.097969,113.853363,2016-1-30 15:36
9150609577,22.381622,113.152267,2016-1-27 0:51
9150603208,43.720203,87.241997,2016-1-30 15:37
8130913312,23.044033,114.052917,2016-1-30 15:36
8150603847,27.536709,106.825386,2016-1-30 15:21
9150528311,37.574753,108.561501,2016-1-30 13:12
9141023701,41.739803,86.155701,2016-1-30 15:41
9150831064,28.692005,115.8209,2016-1-30 15:38
8130913236,22.81839,113.711884,2016-1-30 15:37
9150527119,31.850361,106.833969,2016-1-30 15:37
9150413515,31.297773,118.36998,2016-1-30 12:39
8131007342,35.277473,117.973381,2016-1-27 0:51
8130911947,34.806438,113.647919,2016-1-30 15:37
8131117465,33.24107,116.553337,2016-1-30 13:22
8131007008,23.519552,114.529297,2016-1-30 15:37
8151023041,31.131832,121.498596,2016-1-30 15:37
8131116947,25.313385,112.967598,2016-1-30 15:37
8131116831,23.485037,114.514015,2016-1-30 14:43
8130911977,34.252945,116.122002,2016-1-30 15:37
9150828061,26.25433,109.141052,2016-1-30 15:25
9141024652,31.136227,118.583763,2016-1-30 15:37
8150503537,36.450581,107.748283,2016-1-30 15:37
8130913493,26.41468,112.844849,2016-1-30 15:33
8130913363,23.008642,113.912186,2016-1-30 15:36
9150827148,25.91888,113.013168,2016-1-30 15:36
9150603311,43.865097,87.550186,2016-1-30 15:38
8130911968,34.384834,115.844765,2016-1-30 15:37
9150310436,30.194296,110.668968,2016-1-27 0:51
9150713195,30.872595,105.380135,2016-1-30 15:37
8131007857,36.089287,103.747986,2016-1-30 15:37
8150401582,39.027748,106.357468,2016-1-30 15:38
8131007316,35.05584,118.298485,2016-1-30 15:37
8151011346,31.871479,117.310051,2016-1-27 0:19
8150203603,27.12937,115.000687,2016-1-30 15:18
9150615196,43.813015,87.54303,2016-1-27 0:09
9150803018,25.579311,108.268883,2016-1-30 15:37
8150603955,21.301729,110.246765,2016-1-27 0:51
8130914009,32.32119,109.706596,2016-1-30 15:38
8131007874,36.066719,103.834084,2016-1-30 15:36
9150609462,25.757812,104.515602,2016-1-30 15:37
8130912004,35.105518,118.290947,2016-1-30 15:37
8130902049,34.626026,118.351151,2016-1-27 0:51
9150527002,31.173742,107.504532,2016-1-27 0:51
8130902102,35.084675,118.554314,2016-1-30 15:37
8140103216,25.498466,106.860069,2016-1-30 15:23
8150827959,27.435757,109.658363,2016-1-30 15:42
8131007303,34.980877,118.277603,2016-1-30 15:37
8131007286,38.672771,106.331932,2016-1-30 15:36
9150831005,21.857122,111.958885,2016-1-30 15:37
9150710286,33.788963,113.232315,2016-1-30 15:37
9150603104,31.689119,115.864754,2016-1-27 0:32
8130911357,42.904228,129.505188,2016-1-30 14:23
8130911654,35.69603,107.641182,2016-1-30 15:37
9150810456,30.702415,111.278648,2016-1-30 15:37
8150202327,43.936668,81.358215,2016-1-30 15:31
8150411134,41.159962,80.25708,2016-1-27 0:46
8130911900,34.384548,115.622536,2016-1-30 15:37
8131007861,35.890289,103.202263,2016-1-30 15:37
8130912067,35.172863,118.177231,2016-1-30 15:32
9150828320,27.531693,108.224953,2016-1-30 15:26
8130914985,34.429256,115.58847,2016-1-30 15:37
8140715117,43.925579,81.307053,2016-1-27 0:52
9150610270,22.518688,114.040565,2016-1-27 0:51
9150710361,43.775486,87.450264,2016-1-30 15:17
8130913256,23.028341,113.837784,2016-1-30 15:36
8151114165,41.216846,82.771034,2016-1-27 0:16
8130902330,29.416838,115.111183,2016-1-30 15:37
8130902043,34.627022,118.374046,2016-1-30 15:37
8130912660,29.160732,115.381386,2016-1-30 15:37
8130913301,23.16514,113.308113,2016-1-27 0:50
8130911861,35.897461,115.491386,2016-1-30 15:37
8150308482,24.657423,109.237564,2016-1-30 14:25
8141107606,35.086262,111.05043,2016-1-30 15:17
9150712382,24.059372,105.132919,2016-1-27 0:15
8130912015,34.967945,118.392952,2016-1-30 15:37
8150504523,24.273991,109.439751,2016-1-27 0:52
8131007925,35.553764,103.737434,2016-1-30 15:37
9150528272,32.942947,112.532402,2016-1-30 15:35
8150603214,18.273987,109.722015,2016-1-30 13:03
8130912449,35.718422,107.654884,2016-1-30 15:36
8131008636,41.160004,80.299919,2016-1-30 15:38
8151121788,43.829369,87.627831,2016-1-30 15:42
8130902200,35.107792,118.251999,2016-1-30 15:37
8131007557,34.358044,104.961517,2016-1-30 15:37
8130913150,23.355675,116.02623,2016-1-30 15:38
8151012360,26.586815,107.984367,2016-1-30 13:01
8131007889,35.370247,103.711685,2016-1-30 15:36
8130914659,41.667938,86.120033,2016-1-30 15:37
8130911632,36.539299,104.136414,2016-1-30 15:36
8130902093,34.865204,118.371567,2016-1-30 15:37
8130911878,34.428738,115.588203,2016-1-30 15:37
8150916328,35.598106,119.504532,2016-1-30 15:40
8130914958,36.10495,114.335518,2016-1-30 15:37
9150710187,43.873383,87.536102,2016-1-30 15:37
8130911511,41.336628,125.715233,2016-1-30 15:36
8130902013,35.07325,118.32122,2016-1-30 13:34
8131118024,23.6339,115.179398,2016-1-30 15:39
8130902007,34.74403,118.535164,2016-1-30 15:37
8130902015,35.07085,118.49025,2016-1-30 13:10
9150107156,27.670464,114.113113,2016-1-27 0:18
8131008805,38.049271,114.464035,2016-1-30 15:37
8130914847,36.005672,107.881653,2016-1-30 15:37
8130911621,37.919922,102.635483,2016-1-30 14:09
8130902957,24.255743,109.251869,2016-1-30 15:37
8130902117,35.021969,118.202232,2016-1-30 15:37
8130911961,35.995838,115.859764,2016-1-30 15:37
8130913247,22.904387,114.0905,2016-1-30 15:36
8130911860,36.97731,118.958717,2016-1-30 15:37
8131007959,21.4634,101.56662,2016-1-30 15:37
8130911842,35.74538,115.232315,2016-1-30 15:36
8130902136,35.160259,118.625519,2016-1-30 15:37
8150503334,37.897461,102.612534,2016-1-27 0:51
8160115759,23.012766,113.852913,2016-1-27 0:52
8131007006,23.312508,116.160301,2016-1-30 14:47
8130910431,39.768044,114.28112,2016-1-30 15:38
9150827151,25.282333,112.558533,2016-1-27 0:52
8130911856,34.667793,113.678818,2016-1-30 15:14
8130911547,29.252415,115.754196,2016-1-30 15:37
9150312009,23.505953,100.70723,2016-1-27 0:51
8150502758,30.571157,104.187485,2016-1-30 13:12
8130911774,35.214878,103.812386,2016-1-30 15:38
8130911766,35.391777,103.86982,2016-1-30 15:28
8130911772,35.054249,104.117302,2016-1-30 15:37
8130911678,36.968647,103.140701,2016-1-30 13:13
8130911931,35.182892,113.267715,2016-1-30 15:36
8131117579,22.956165,113.9142,2016-1-30 15:41
8130912017,35.236137,118.29097,2016-1-30 15:37
8151224991,23.368153,116.721031,2016-1-27 0:51
8150605057,22.908264,108.350563,2016-1-30 15:43
9150528118,23.069813,113.087265,2016-1-30 14:51
8140725759,23.30711,113.319153,2016-1-30 13:54
8140725258,37.482327,106.114403,2016-1-27 0:49
8130902325,24.397053,111.539703,2016-1-30 15:37
8140630611,31.124672,119.182869,2016-1-30 15:39
8130910756,44.090553,88.462616,2016-1-30 15:37
8131118036,22.274401,113.179886,2016-1-27 0:47
9150601431,44.909988,82.069633,2016-1-30 15:38
8130911677,35.43412,103.864319,2016-1-30 15:36
9140909508,38.999989,106.337334,2016-1-30 15:38
8130912462,35.724773,107.629387,2016-1-30 15:37
8130912028,34.974522,118.459869,2016-1-30 15:36
8130912383,27.723644,108.828003,2016-1-30 15:36
8130912487,38.451229,106.220215,2016-1-30 15:37
9150803118,26.409657,106.618118,2016-1-30 14:26
9150615332,36.285389,103.715401,2016-1-27 0:51
9150310127,25.116529,100.766418,2016-1-30 15:26
8150604776,24.297264,109.418663,2016-1-30 15:38
8130902110,35.08881,118.384018,2016-1-30 15:37
9150831027,21.623739,110.993965,2016-1-30 15:38
8150602916,38.392834,106.088165,2016-1-27 0:52
9150413979,27.078712,119.638115,2016-1-27 0:09
9150601142,38.145767,114.549431,2016-1-30 14:52
8160105977,21.858625,110.644981,2016-1-27 0:27
8151111788,38.468636,106.272514,2016-1-30 15:42
8130911608,34.041031,104.402084,2016-1-30 15:37
8150828739,36.430023,101.913017,2016-1-30 15:36
8140724357,38.257401,90.874901,2016-1-30 14:46
8151121623,26.896345,112.572449,2016-1-30 15:38
9150728203,32.690678,109.040154,2016-1-30 15:37
8140327730,25.218674,108.410637,2016-1-27 0:51
8141205968,44.305088,86.083336,2016-1-30 15:41
9150710214,41.983185,122.823013,2016-1-30 13:17
9150609618,30.418421,106.619797,2016-1-27 0:52
8141313010,22.957491,113.347115,2016-1-30 15:37
8151013935,36.057709,103.761131,2016-1-30 15:42
8160103923,43.802883,87.602448,2016-1-30 15:36
8130913177,22.77754,113.895432,2016-1-30 15:37
8140815678,28.189863,113.189682,2016-1-30 15:38
8150818941,39.957283,119.623383,2016-1-30 12:40
8140122950,22.214663,113.294884,2016-1-30 15:32
9150527358,45.888821,126.598869,2016-1-27 0:51
9150527066,32.453548,105.842964,2016-1-27 0:24
8141123753,26.990444,106.690819,2016-1-27 0:50
8130911758,36.651115,103.646568,2016-1-30 15:37
8131117584,23.117889,113.80645,2016-1-30 15:40
8130911795,35.828602,102.769081,2016-1-27 0:50
8130911603,36.969913,103.141701,2016-1-30 15:34
8130902596,22.449272,108.141617,2016-1-27 0:51
9150603539,32.624691,110.786186,2016-1-27 0:20
9150609357,23.098171,112.131081,2016-1-30 14:57
8151213101,34.782246,105.072037,2016-1-30 15:42
9150603560,33.468784,117.9235,2016-1-27 0:14
8151014363,22.948721,113.011398,2016-1-30 15:43
8151224558,35.210411,113.271332,2016-1-30 13:35
8130913860,32.38533,112.752098,2016-1-30 15:37
8150819277,31.593973,113.810501,2016-1-27 0:52
9140905191,22.908024,108.291031,2016-1-30 15:16
8131116377,22.362127,113.594864,2016-1-30 15:38
9141027135,25.393583,105.644753,2016-1-27 0:26
9150721192,44.014885,87.305054,2016-1-30 15:38
8130914434,28.994719,113.040398,2016-1-30 15:37
8150925776,27.922773,112.209587,2016-1-30 15:39
9141226385,34.231682,113.787567,2016-1-30 13:18
8131117254,45.75655,127.162651,2016-1-27 0:51
